Date,Close
2007-11-27 00:00:00+05:30,5698.149902
2007-11-28 00:00:00+05:30,5617.549805
2007-11-29 00:00:00+05:30,5634.600098
2007-11-30 00:00:00+05:30,5762.75
2007-12-03 00:00:00+05:30,5865
2007-12-04 00:00:00+05:30,5858.350098
2007-12-05 00:00:00+05:30,5940
2007-12-06 00:00:00+05:30,5954.700195
2007-12-07 00:00:00+05:30,5974.299805
2007-12-10 00:00:00+05:30,5960.600098
2007-12-11 00:00:00+05:30,6097.25
2007-12-12 00:00:00+05:30,6159.299805
2007-12-13 00:00:00+05:30,6058.100098
2007-12-14 00:00:00+05:30,6047.700195
2007-12-17 00:00:00+05:30,5777
2007-12-18 00:00:00+05:30,5742.299805
2007-12-19 00:00:00+05:30,5751.149902
2007-12-20 00:00:00+05:30,5766.5
2007-12-24 00:00:00+05:30,5985.100098
2007-12-26 00:00:00+05:30,6070.75
2007-12-27 00:00:00+05:30,6081.5
2007-12-28 00:00:00+05:30,6079.700195
2007-12-31 00:00:00+05:30,6138.600098
2008-01-01 00:00:00+05:30,6144.350098
2008-01-02 00:00:00+05:30,6179.399902
2008-01-03 00:00:00+05:30,6178.549805
2008-01-04 00:00:00+05:30,6274.299805
2008-01-07 00:00:00+05:30,6279.100098
2008-01-08 00:00:00+05:30,6287.850098
2008-01-09 00:00:00+05:30,6272
2008-01-10 00:00:00+05:30,6156.950195
2008-01-11 00:00:00+05:30,6200.100098
2008-01-14 00:00:00+05:30,6206.799805
2008-01-15 00:00:00+05:30,6074.25
2008-01-16 00:00:00+05:30,5935.75
2008-01-17 00:00:00+05:30,5913.200195
2008-01-18 00:00:00+05:30,5705.299805
2008-01-21 00:00:00+05:30,5208.799805
2008-01-22 00:00:00+05:30,4899.299805
2008-01-23 00:00:00+05:30,5203.399902
2008-01-24 00:00:00+05:30,5033.450195
2008-01-25 00:00:00+05:30,5383.350098
2008-01-28 00:00:00+05:30,5274.100098
2008-01-29 00:00:00+05:30,5280.799805
2008-01-30 00:00:00+05:30,5167.600098
2008-01-31 00:00:00+05:30,5137.450195
2008-02-01 00:00:00+05:30,5317.25
2008-02-04 00:00:00+05:30,5463.5
2008-02-05 00:00:00+05:30,5483.899902
2008-02-06 00:00:00+05:30,5322.549805
2008-02-07 00:00:00+05:30,5133.25
2008-02-08 00:00:00+05:30,5120.350098
2008-02-11 00:00:00+05:30,4857
2008-02-12 00:00:00+05:30,4838.25
2008-02-13 00:00:00+05:30,4929.450195
2008-02-14 00:00:00+05:30,5202
2008-02-15 00:00:00+05:30,5302.899902
2008-02-18 00:00:00+05:30,5276.899902
2008-02-19 00:00:00+05:30,5280.799805
2008-02-20 00:00:00+05:30,5154.450195
2008-02-21 00:00:00+05:30,5191.799805
2008-02-22 00:00:00+05:30,5110.75
2008-02-25 00:00:00+05:30,5200.700195
2008-02-26 00:00:00+05:30,5270.049805
2008-02-27 00:00:00+05:30,5268.399902
2008-02-28 00:00:00+05:30,5285.100098
2008-02-29 00:00:00+05:30,5223.5
2008-03-03 00:00:00+05:30,4953
2008-03-04 00:00:00+05:30,4864.25
2008-03-05 00:00:00+05:30,4921.399902
2008-03-07 00:00:00+05:30,4771.600098
2008-03-10 00:00:00+05:30,4800.399902
2008-03-11 00:00:00+05:30,4865.899902
2008-03-12 00:00:00+05:30,4872
2008-03-13 00:00:00+05:30,4623.600098
2008-03-14 00:00:00+05:30,4745.799805
2008-03-17 00:00:00+05:30,4503.100098
2008-03-18 00:00:00+05:30,4533
2008-03-19 00:00:00+05:30,4573.950195
2008-03-24 00:00:00+05:30,4609.850098
2008-03-25 00:00:00+05:30,4877.5
2008-03-26 00:00:00+05:30,4828.850098
2008-03-27 00:00:00+05:30,4830.25
2008-03-28 00:00:00+05:30,4942
2008-03-31 00:00:00+05:30,4734.5
2008-04-01 00:00:00+05:30,4739.549805
2008-04-02 00:00:00+05:30,4754.200195
2008-04-03 00:00:00+05:30,4771.600098
2008-04-04 00:00:00+05:30,4647
2008-04-07 00:00:00+05:30,4761.200195
2008-04-08 00:00:00+05:30,4709.649902
2008-04-09 00:00:00+05:30,4747.049805
2008-04-10 00:00:00+05:30,4733
2008-04-11 00:00:00+05:30,4777.799805
2008-04-15 00:00:00+05:30,4879.649902
2008-04-16 00:00:00+05:30,4887.299805
2008-04-17 00:00:00+05:30,4958.399902
2008-04-21 00:00:00+05:30,5037
2008-04-22 00:00:00+05:30,5049.299805
2008-04-23 00:00:00+05:30,5022.799805
2008-04-24 00:00:00+05:30,4999.850098
2008-04-25 00:00:00+05:30,5111.700195
2008-04-28 00:00:00+05:30,5089.649902
2008-04-29 00:00:00+05:30,5195.5
2008-04-30 00:00:00+05:30,5165.899902
2008-05-02 00:00:00+05:30,5228.200195
2008-05-05 00:00:00+05:30,5192.25
2008-05-06 00:00:00+05:30,5144.649902
2008-05-07 00:00:00+05:30,5135.5
2008-05-08 00:00:00+05:30,5081.700195
2008-05-09 00:00:00+05:30,4982.600098
2008-05-12 00:00:00+05:30,5012.649902
2008-05-13 00:00:00+05:30,4957.799805
2008-05-14 00:00:00+05:30,5011.75
2008-05-15 00:00:00+05:30,5115.25
2008-05-16 00:00:00+05:30,5157.700195
2008-05-20 00:00:00+05:30,5104.950195
2008-05-21 00:00:00+05:30,5117.649902
2008-05-22 00:00:00+05:30,5025.450195
2008-05-23 00:00:00+05:30,4946.549805
2008-05-26 00:00:00+05:30,4875.049805
2008-05-27 00:00:00+05:30,4859.799805
2008-05-28 00:00:00+05:30,4918.350098
2008-05-29 00:00:00+05:30,4835.299805
2008-05-30 00:00:00+05:30,4870.100098
2008-06-02 00:00:00+05:30,4739.600098
2008-06-03 00:00:00+05:30,4715.899902
2008-06-04 00:00:00+05:30,4585.600098
2008-06-05 00:00:00+05:30,4676.950195
2008-06-06 00:00:00+05:30,4627.799805
2008-06-09 00:00:00+05:30,4500.950195
2008-06-10 00:00:00+05:30,4449.799805
2008-06-11 00:00:00+05:30,4523.600098
2008-06-12 00:00:00+05:30,4539.350098
2008-06-13 00:00:00+05:30,4517.100098
2008-06-16 00:00:00+05:30,4572.5
2008-06-17 00:00:00+05:30,4653
2008-06-18 00:00:00+05:30,4582.399902
2008-06-19 00:00:00+05:30,4504.25
2008-06-20 00:00:00+05:30,4347.549805
2008-06-23 00:00:00+05:30,4266.399902
2008-06-24 00:00:00+05:30,4191.100098
2008-06-25 00:00:00+05:30,4252.649902
2008-06-26 00:00:00+05:30,4315.850098
2008-06-27 00:00:00+05:30,4136.649902
2008-06-30 00:00:00+05:30,4040.550049
2008-07-01 00:00:00+05:30,3896.75
2008-07-02 00:00:00+05:30,4093.350098
2008-07-03 00:00:00+05:30,3925.75
2008-07-04 00:00:00+05:30,4016
2008-07-07 00:00:00+05:30,4030
2008-07-08 00:00:00+05:30,3988.550049
2008-07-09 00:00:00+05:30,4157.100098
2008-07-10 00:00:00+05:30,4162.200195
2008-07-11 00:00:00+05:30,4049
2008-07-14 00:00:00+05:30,4039.699951
2008-07-15 00:00:00+05:30,3861.100098
2008-07-16 00:00:00+05:30,3816.699951
2008-07-17 00:00:00+05:30,3947.199951
2008-07-18 00:00:00+05:30,4092.25
2008-07-21 00:00:00+05:30,4159.5
2008-07-22 00:00:00+05:30,4240.100098
2008-07-23 00:00:00+05:30,4476.799805
2008-07-24 00:00:00+05:30,4433.549805
2008-07-25 00:00:00+05:30,4311.850098
2008-07-28 00:00:00+05:30,4332.100098
2008-07-29 00:00:00+05:30,4189.850098
2008-07-30 00:00:00+05:30,4313.549805
2008-07-31 00:00:00+05:30,4332.950195
2008-08-01 00:00:00+05:30,4413.549805
2008-08-04 00:00:00+05:30,4395.350098
2008-08-05 00:00:00+05:30,4502.850098
2008-08-06 00:00:00+05:30,4517.549805
2008-08-07 00:00:00+05:30,4523.850098
2008-08-08 00:00:00+05:30,4529.5
2008-08-11 00:00:00+05:30,4620.399902
2008-08-12 00:00:00+05:30,4552.25
2008-08-13 00:00:00+05:30,4529.049805
2008-08-14 00:00:00+05:30,4430.700195
2008-08-18 00:00:00+05:30,4393.049805
2008-08-19 00:00:00+05:30,4368.25
2008-08-20 00:00:00+05:30,4415.75
2008-08-21 00:00:00+05:30,4283.850098
2008-08-22 00:00:00+05:30,4327.450195
2008-08-25 00:00:00+05:30,4335.350098
2008-08-26 00:00:00+05:30,4337.5
2008-08-27 00:00:00+05:30,4292.100098
2008-08-28 00:00:00+05:30,4214
2008-08-29 00:00:00+05:30,4360
2008-09-01 00:00:00+05:30,4348.649902
2008-09-02 00:00:00+05:30,4504
2008-09-04 00:00:00+05:30,4447.75
2008-09-05 00:00:00+05:30,4352.299805
2008-09-08 00:00:00+05:30,4482.299805
2008-09-09 00:00:00+05:30,4468.700195
2008-09-10 00:00:00+05:30,4400.25
2008-09-11 00:00:00+05:30,4290.299805
2008-09-12 00:00:00+05:30,4228.450195
2008-09-15 00:00:00+05:30,4072.899902
2008-09-16 00:00:00+05:30,4074.899902
2008-09-17 00:00:00+05:30,4008.25
2008-09-18 00:00:00+05:30,4038.149902
2008-09-19 00:00:00+05:30,4245.25
2008-09-22 00:00:00+05:30,4223.049805
2008-09-23 00:00:00+05:30,4126.899902
2008-09-24 00:00:00+05:30,4161.25
2008-09-25 00:00:00+05:30,4110.549805
2008-09-26 00:00:00+05:30,3985.25
2008-09-29 00:00:00+05:30,3850.050049
2008-09-30 00:00:00+05:30,3921.199951
2008-10-01 00:00:00+05:30,3950.75
2008-10-03 00:00:00+05:30,3818.300049
2008-10-06 00:00:00+05:30,3602.350098
2008-10-07 00:00:00+05:30,3606.600098
2008-10-08 00:00:00+05:30,3513.649902
2008-10-10 00:00:00+05:30,3279.949951
2008-10-13 00:00:00+05:30,3490.699951
2008-10-14 00:00:00+05:30,3518.649902
2008-10-15 00:00:00+05:30,3338.399902
2008-10-16 00:00:00+05:30,3269.300049
2008-10-17 00:00:00+05:30,3074.350098
2008-10-20 00:00:00+05:30,3122.800049
2008-10-21 00:00:00+05:30,3234.899902
2008-10-22 00:00:00+05:30,3065.149902
2008-10-23 00:00:00+05:30,2943.149902
2008-10-24 00:00:00+05:30,2584
2008-10-27 00:00:00+05:30,2524.199951
2008-10-29 00:00:00+05:30,2697.050049
2008-10-31 00:00:00+05:30,2885.600098
2008-11-03 00:00:00+05:30,3043.850098
2008-11-04 00:00:00+05:30,3142.100098
2008-11-05 00:00:00+05:30,2994.949951
2008-11-06 00:00:00+05:30,2892.649902
2008-11-07 00:00:00+05:30,2973
2008-11-10 00:00:00+05:30,3148.25
2008-11-11 00:00:00+05:30,2938.649902
2008-11-12 00:00:00+05:30,2848.449951
2008-11-14 00:00:00+05:30,2810.350098
2008-11-17 00:00:00+05:30,2799.550049
2008-11-18 00:00:00+05:30,2683.149902
2008-11-19 00:00:00+05:30,2635
2008-11-20 00:00:00+05:30,2553.149902
2008-11-21 00:00:00+05:30,2693.449951
2008-11-24 00:00:00+05:30,2708.25
2008-11-25 00:00:00+05:30,2654
2008-11-26 00:00:00+05:30,2752.25
2008-11-28 00:00:00+05:30,2755.100098
2008-12-01 00:00:00+05:30,2682.899902
2008-12-02 00:00:00+05:30,2657.800049
2008-12-03 00:00:00+05:30,2656.449951
2008-12-04 00:00:00+05:30,2788
2008-12-05 00:00:00+05:30,2714.399902
2008-12-08 00:00:00+05:30,2784
2008-12-10 00:00:00+05:30,2928.25
2008-12-11 00:00:00+05:30,2920.149902
2008-12-12 00:00:00+05:30,2921.350098
2008-12-15 00:00:00+05:30,2981.199951
2008-12-16 00:00:00+05:30,3041.75
2008-12-17 00:00:00+05:30,2954.350098
2008-12-18 00:00:00+05:30,3060.75
2008-12-19 00:00:00+05:30,3077.5
2008-12-22 00:00:00+05:30,3039.300049
2008-12-23 00:00:00+05:30,2968.649902
2008-12-24 00:00:00+05:30,2916.850098
2008-12-26 00:00:00+05:30,2857.25
2008-12-29 00:00:00+05:30,2922.199951
2008-12-30 00:00:00+05:30,2979.5
2008-12-31 00:00:00+05:30,2959.149902
2009-01-02 00:00:00+05:30,3046.75
2009-01-05 00:00:00+05:30,3121.449951
2009-01-06 00:00:00+05:30,3112.800049
2009-01-07 00:00:00+05:30,2920.399902
2009-01-09 00:00:00+05:30,2873
2009-01-12 00:00:00+05:30,2773.100098
2009-01-13 00:00:00+05:30,2744.949951
2009-01-14 00:00:00+05:30,2835.300049
2009-01-15 00:00:00+05:30,2736.699951
2009-01-16 00:00:00+05:30,2828.449951
2009-01-19 00:00:00+05:30,2846.199951
2009-01-20 00:00:00+05:30,2796.600098
2009-01-21 00:00:00+05:30,2706.149902
2009-01-22 00:00:00+05:30,2713.800049
2009-01-23 00:00:00+05:30,2678.550049
2009-01-27 00:00:00+05:30,2771.350098
2009-01-28 00:00:00+05:30,2849.5
2009-01-29 00:00:00+05:30,2823.949951
2009-01-30 00:00:00+05:30,2874.800049
2009-02-02 00:00:00+05:30,2766.649902
2009-02-03 00:00:00+05:30,2783.899902
2009-02-04 00:00:00+05:30,2803.050049
2009-02-05 00:00:00+05:30,2780.050049
2009-02-06 00:00:00+05:30,2843.100098
2009-02-09 00:00:00+05:30,2919.899902
2009-02-10 00:00:00+05:30,2934.5
2009-02-11 00:00:00+05:30,2925.699951
2009-02-12 00:00:00+05:30,2893.050049
2009-02-13 00:00:00+05:30,2948.350098
2009-02-16 00:00:00+05:30,2848.5
2009-02-17 00:00:00+05:30,2770.5
2009-02-18 00:00:00+05:30,2776.149902
2009-02-19 00:00:00+05:30,2789.350098
2009-02-20 00:00:00+05:30,2736.449951
2009-02-24 00:00:00+05:30,2733.899902
2009-02-25 00:00:00+05:30,2762.5
2009-02-26 00:00:00+05:30,2785.649902
2009-02-27 00:00:00+05:30,2763.649902
2009-03-02 00:00:00+05:30,2674.600098
2009-03-03 00:00:00+05:30,2622.399902
2009-03-04 00:00:00+05:30,2645.199951
2009-03-05 00:00:00+05:30,2576.699951
2009-03-06 00:00:00+05:30,2620.149902
2009-03-09 00:00:00+05:30,2573.149902
2009-03-12 00:00:00+05:30,2617.449951
2009-03-13 00:00:00+05:30,2719.25
2009-03-16 00:00:00+05:30,2777.25
2009-03-17 00:00:00+05:30,2757.449951
2009-03-18 00:00:00+05:30,2794.699951
2009-03-19 00:00:00+05:30,2807.149902
2009-03-20 00:00:00+05:30,2807.050049
2009-03-23 00:00:00+05:30,2939.899902
2009-03-24 00:00:00+05:30,2938.699951
2009-03-25 00:00:00+05:30,2984.350098
2009-03-26 00:00:00+05:30,3082.25
2009-03-27 00:00:00+05:30,3108.649902
2009-03-30 00:00:00+05:30,2978.149902
2009-03-31 00:00:00+05:30,3020.949951
2009-04-01 00:00:00+05:30,3060.350098
2009-04-02 00:00:00+05:30,3211.050049
2009-04-06 00:00:00+05:30,3256.600098
2009-04-08 00:00:00+05:30,3342.949951
2009-04-09 00:00:00+05:30,3342.050049
2009-04-13 00:00:00+05:30,3382.600098
2009-04-15 00:00:00+05:30,3484.149902
2009-04-16 00:00:00+05:30,3369.5
2009-04-17 00:00:00+05:30,3384.399902
2009-04-20 00:00:00+05:30,3377.100098
2009-04-21 00:00:00+05:30,3365.300049
2009-04-22 00:00:00+05:30,3330.300049
2009-04-23 00:00:00+05:30,3423.699951
2009-04-24 00:00:00+05:30,3480.75
2009-04-27 00:00:00+05:30,3470
2009-04-28 00:00:00+05:30,3362.350098
2009-04-29 00:00:00+05:30,3473.949951
2009-05-04 00:00:00+05:30,3654
2009-05-05 00:00:00+05:30,3661.899902
2009-05-06 00:00:00+05:30,3625.050049
2009-05-07 00:00:00+05:30,3683.899902
2009-05-08 00:00:00+05:30,3620.699951
2009-05-11 00:00:00+05:30,3554.600098
2009-05-12 00:00:00+05:30,3681.100098
2009-05-13 00:00:00+05:30,3635.25
2009-05-14 00:00:00+05:30,3593.449951
2009-05-15 00:00:00+05:30,3671.649902
2009-05-18 00:00:00+05:30,4323.149902
2009-05-19 00:00:00+05:30,4318.450195
2009-05-20 00:00:00+05:30,4270.299805
2009-05-21 00:00:00+05:30,4210.899902
2009-05-22 00:00:00+05:30,4238.5
2009-05-25 00:00:00+05:30,4237.549805
2009-05-26 00:00:00+05:30,4116.700195
2009-05-27 00:00:00+05:30,4276.049805
2009-05-28 00:00:00+05:30,4337.100098
2009-05-29 00:00:00+05:30,4448.950195
2009-06-01 00:00:00+05:30,4529.899902
2009-06-02 00:00:00+05:30,4525.25
2009-06-03 00:00:00+05:30,4530.700195
2009-06-04 00:00:00+05:30,4572.649902
2009-06-05 00:00:00+05:30,4586.899902
2009-06-08 00:00:00+05:30,4429.899902
2009-06-09 00:00:00+05:30,4550.950195
2009-06-10 00:00:00+05:30,4655.25
2009-06-11 00:00:00+05:30,4637.700195
2009-06-12 00:00:00+05:30,4583.399902
2009-06-15 00:00:00+05:30,4484
2009-06-16 00:00:00+05:30,4517.799805
2009-06-17 00:00:00+05:30,4356.149902
2009-06-18 00:00:00+05:30,4251.399902
2009-06-19 00:00:00+05:30,4313.600098
2009-06-22 00:00:00+05:30,4235.25
2009-06-23 00:00:00+05:30,4247
2009-06-24 00:00:00+05:30,4292.950195
2009-06-25 00:00:00+05:30,4241.850098
2009-06-26 00:00:00+05:30,4375.5
2009-06-29 00:00:00+05:30,4390.950195
2009-06-30 00:00:00+05:30,4291.100098
2009-07-01 00:00:00+05:30,4340.899902
2009-07-02 00:00:00+05:30,4348.850098
2009-07-03 00:00:00+05:30,4424.25
2009-07-06 00:00:00+05:30,4165.700195
2009-07-07 00:00:00+05:30,4202.149902
2009-07-08 00:00:00+05:30,4078.899902
2009-07-09 00:00:00+05:30,4080.949951
2009-07-10 00:00:00+05:30,4003.899902
2009-07-13 00:00:00+05:30,3974.050049
2009-07-14 00:00:00+05:30,4111.399902
2009-07-15 00:00:00+05:30,4233.5
2009-07-16 00:00:00+05:30,4231.399902
2009-07-17 00:00:00+05:30,4374.950195
2009-07-20 00:00:00+05:30,4502.25
2009-07-21 00:00:00+05:30,4469.100098
2009-07-22 00:00:00+05:30,4398.899902
2009-07-23 00:00:00+05:30,4523.75
2009-07-24 00:00:00+05:30,4568.549805
2009-07-27 00:00:00+05:30,4572.299805
2009-07-28 00:00:00+05:30,4564.100098
2009-07-29 00:00:00+05:30,4513.5
2009-07-30 00:00:00+05:30,4571.450195
2009-07-31 00:00:00+05:30,4636.450195
2009-08-03 00:00:00+05:30,4711.399902
2009-08-04 00:00:00+05:30,4680.5
2009-08-05 00:00:00+05:30,4694.149902
2009-08-06 00:00:00+05:30,4585.5
2009-08-07 00:00:00+05:30,4481.399902
2009-08-10 00:00:00+05:30,4437.649902
2009-08-11 00:00:00+05:30,4471.350098
2009-08-12 00:00:00+05:30,4457.5
2009-08-13 00:00:00+05:30,4605
2009-08-14 00:00:00+05:30,4580.049805
2009-08-17 00:00:00+05:30,4387.899902
2009-08-18 00:00:00+05:30,4458.899902
2009-08-19 00:00:00+05:30,4394.100098
2009-08-20 00:00:00+05:30,4453.450195
2009-08-21 00:00:00+05:30,4528.799805
2009-08-24 00:00:00+05:30,4642.799805
2009-08-25 00:00:00+05:30,4659.350098
2009-08-26 00:00:00+05:30,4680.850098
2009-08-27 00:00:00+05:30,4688.200195
2009-08-28 00:00:00+05:30,4732.350098
2009-08-31 00:00:00+05:30,4662.100098
2009-09-01 00:00:00+05:30,4625.350098
2009-09-02 00:00:00+05:30,4608.350098
2009-09-03 00:00:00+05:30,4593.549805
2009-09-04 00:00:00+05:30,4680.399902
2009-09-07 00:00:00+05:30,4782.899902
2009-09-08 00:00:00+05:30,4805.25
2009-09-09 00:00:00+05:30,4814.25
2009-09-10 00:00:00+05:30,4819.399902
2009-09-11 00:00:00+05:30,4829.549805
2009-09-14 00:00:00+05:30,4808.600098
2009-09-15 00:00:00+05:30,4892.100098
2009-09-16 00:00:00+05:30,4958.399902
2009-09-17 00:00:00+05:30,4965.549805
2009-09-18 00:00:00+05:30,4976.049805
2009-09-22 00:00:00+05:30,5020.200195
2009-09-23 00:00:00+05:30,4969.950195
2009-09-24 00:00:00+05:30,4986.549805
2009-09-25 00:00:00+05:30,4958.950195
2009-09-29 00:00:00+05:30,5006.850098
2009-09-30 00:00:00+05:30,5083.950195
2009-10-01 00:00:00+05:30,5083.399902
2009-10-05 00:00:00+05:30,5003.200195
2009-10-06 00:00:00+05:30,5027.399902
2009-10-07 00:00:00+05:30,4985.75
2009-10-08 00:00:00+05:30,5002.25
2009-10-09 00:00:00+05:30,4945.200195
2009-10-12 00:00:00+05:30,5054.25
2009-10-14 00:00:00+05:30,5118.200195
2009-10-15 00:00:00+05:30,5108.850098
2009-10-16 00:00:00+05:30,5142.149902
2009-10-20 00:00:00+05:30,5114.450195
2009-10-21 00:00:00+05:30,5063.600098
2009-10-22 00:00:00+05:30,4988.600098
2009-10-23 00:00:00+05:30,4997.049805
2009-10-26 00:00:00+05:30,4970.899902
2009-10-27 00:00:00+05:30,4846.700195
2009-10-28 00:00:00+05:30,4826.149902
2009-10-29 00:00:00+05:30,4750.549805
2009-10-30 00:00:00+05:30,4711.700195
2009-11-03 00:00:00+05:30,4563.899902
2009-11-04 00:00:00+05:30,4710.799805
2009-11-05 00:00:00+05:30,4765.549805
2009-11-06 00:00:00+05:30,4796.149902
2009-11-09 00:00:00+05:30,4898.399902
2009-11-10 00:00:00+05:30,4881.700195
2009-11-11 00:00:00+05:30,5003.950195
2009-11-12 00:00:00+05:30,4952.649902
2009-11-13 00:00:00+05:30,4998.950195
2009-11-16 00:00:00+05:30,5058.049805
2009-11-17 00:00:00+05:30,5062.25
2009-11-18 00:00:00+05:30,5054.700195
2009-11-19 00:00:00+05:30,4989
2009-11-20 00:00:00+05:30,5052.450195
2009-11-23 00:00:00+05:30,5103.549805
2009-11-24 00:00:00+05:30,5090.549805
2009-11-25 00:00:00+05:30,5108.149902
2009-11-26 00:00:00+05:30,5005.549805
2009-11-27 00:00:00+05:30,4941.75
2009-11-30 00:00:00+05:30,5032.700195
2009-12-01 00:00:00+05:30,5122
2009-12-02 00:00:00+05:30,5123.25
2009-12-03 00:00:00+05:30,5131.700195
2009-12-04 00:00:00+05:30,5108.899902
2009-12-07 00:00:00+05:30,5066.700195
2009-12-08 00:00:00+05:30,5147.950195
2009-12-09 00:00:00+05:30,5112
2009-12-10 00:00:00+05:30,5134.649902
2009-12-11 00:00:00+05:30,5117.299805
2009-12-14 00:00:00+05:30,5105.700195
2009-12-15 00:00:00+05:30,5033.049805
2009-12-16 00:00:00+05:30,5042.049805
2009-12-17 00:00:00+05:30,5041.75
2009-12-18 00:00:00+05:30,4987.700195
2009-12-21 00:00:00+05:30,4952.600098
2009-12-22 00:00:00+05:30,4985.850098
2009-12-23 00:00:00+05:30,5144.600098
2009-12-24 00:00:00+05:30,5178.399902
2009-12-29 00:00:00+05:30,5187.950195
2009-12-30 00:00:00+05:30,5169.450195
2009-12-31 00:00:00+05:30,5201.049805
2010-01-04 00:00:00+05:30,5232.200195
2010-01-05 00:00:00+05:30,5277.899902
2010-01-06 00:00:00+05:30,5281.799805
2010-01-07 00:00:00+05:30,5263.100098
2010-01-08 00:00:00+05:30,5244.75
2010-01-11 00:00:00+05:30,5249.399902
2010-01-12 00:00:00+05:30,5210.399902
2010-01-13 00:00:00+05:30,5233.950195
2010-01-14 00:00:00+05:30,5259.899902
2010-01-15 00:00:00+05:30,5252.200195
2010-01-18 00:00:00+05:30,5274.850098
2010-01-19 00:00:00+05:30,5225.649902
2010-01-20 00:00:00+05:30,5221.700195
2010-01-21 00:00:00+05:30,5094.149902
2010-01-22 00:00:00+05:30,5036
2010-01-25 00:00:00+05:30,5007.899902
2010-01-27 00:00:00+05:30,4853.100098
2010-01-28 00:00:00+05:30,4867.25
2010-01-29 00:00:00+05:30,4882.049805
2010-02-01 00:00:00+05:30,4899.700195
2010-02-02 00:00:00+05:30,4830.100098
2010-02-03 00:00:00+05:30,4931.850098
2010-02-04 00:00:00+05:30,4845.350098
2010-02-05 00:00:00+05:30,4718.649902
2010-02-08 00:00:00+05:30,4760.399902
2010-02-09 00:00:00+05:30,4792.649902
2010-02-10 00:00:00+05:30,4757.200195
2010-02-11 00:00:00+05:30,4826.850098
2010-02-15 00:00:00+05:30,4801.950195
2010-02-16 00:00:00+05:30,4855.75
2010-02-17 00:00:00+05:30,4914
2010-02-18 00:00:00+05:30,4887.75
2010-02-19 00:00:00+05:30,4844.899902
2010-02-22 00:00:00+05:30,4856.399902
2010-02-23 00:00:00+05:30,4870.049805
2010-02-24 00:00:00+05:30,4858.600098
2010-02-25 00:00:00+05:30,4859.75
2010-02-26 00:00:00+05:30,4922.299805
2010-03-02 00:00:00+05:30,5017
2010-03-03 00:00:00+05:30,5088.100098
2010-03-04 00:00:00+05:30,5080.25
2010-03-05 00:00:00+05:30,5088.700195
2010-03-08 00:00:00+05:30,5124
2010-03-09 00:00:00+05:30,5101.5
2010-03-10 00:00:00+05:30,5116.25
2010-03-11 00:00:00+05:30,5133.399902
2010-03-12 00:00:00+05:30,5137
2010-03-15 00:00:00+05:30,5128.899902
2010-03-16 00:00:00+05:30,5198.100098
2010-03-17 00:00:00+05:30,5231.899902
2010-03-18 00:00:00+05:30,5245.899902
2010-03-19 00:00:00+05:30,5262.799805
2010-03-22 00:00:00+05:30,5205.200195
2010-03-23 00:00:00+05:30,5225.299805
2010-03-25 00:00:00+05:30,5260.399902
2010-03-26 00:00:00+05:30,5282
2010-03-29 00:00:00+05:30,5302.850098
2010-03-30 00:00:00+05:30,5262.450195
2010-03-31 00:00:00+05:30,5249.100098
2010-04-01 00:00:00+05:30,5290.5
